OrderID,OrderDate,CustomerKey,ProductKey,Quantity,Channel,PaymentMethod,DiscountPct,UnitSalePrice,OrderStatus,FulfillmentDays,BatchNumber
18744,2021-12-30,3877,1,2,Sklep,Karta,3,3879.03,Zwrócone,0,BATCH-2021-001-006
18746,2021-12-30,3411,10,1,Online,Raty,6,5639.06,Zwrócone,1,BATCH-2021-010-003
18747,2021-12-30,8643,15,1,Marketplace,PayPal,6,1503.06,Zrealizowane,8,BATCH-2021-015-003
18748,2021-12-30,3826,24,1,Online,Karta,6,563.06,Zrealizowane,4,BATCH-2021-024-002
18749,2021-12-30,5109,15,1,Online,Karta,6,1503.06,Zrealizowane,2,BATCH-2021-015-003
18751,2021-12-30,5474,1,11,Online,Przelew,5,3799.05,Zrealizowane,1,BATCH-2021-001-006
18752,2021-12-30,6719,20,2,Marketplace,Karta,6,121.26,Anulowane,0,BATCH-2021-020-003
18753,2021-12-30,9080,26,1,Online,BLIK,6,1879.06,Zrealizowane,1,BATCH-2021-026-002
18754,2021-12-30,7164,9,1,Sklep,Gotówka,6,6579.06,Zwrócone,0,BATCH-2021-009-002
18755,2021-12-30,3849,7,1,Sklep,Karta,6,5169.06,Zrealizowane,0,BATCH-2021-007-002
18756,2021-12-30,6985,21,3,Sklep,Gotówka,6,234.06,Zrealizowane,0,BATCH-2021-021-003
18757,2021-12-30,8309,10,1,Marketplace,Karta,6,5639.06,Zrealizowane,2,BATCH-2021-010-003
18758,2021-12-30,3970,24,1,Online,Karta,6,563.06,Zrealizowane,2,BATCH-2021-024-002
18760,2021-12-30,9302,1,1,Sklep,Raty,3,3879.03,Zwrócone,0,BATCH-2021-001-006
18762,2021-12-30,4064,15,1,Online,Raty,6,1503.06,Zrealizowane,1,BATCH-2021-015-003
18764,2021-12-30,8003,1,2,Online,BLIK,3,3879.03,Zrealizowane,1,BATCH-2021-001-006
18765,2021-12-30,9550,13,2,Marketplace,Karta,6,5263.06,Zrealizowane,4,BATCH-2021-013-003
18767,2021-12-30,906,1,1,Marketplace,Karta,3,3879.03,Zrealizowane,7,BATCH-2021-001-006
18768,2021-12-30,5397,21,1,Marketplace,Karta,6,234.06,Zrealizowane,5,BATCH-2021-021-003
18769,2021-12-30,1227,22,1,Online,Przelew,6,469.06,Zrealizowane,9,BATCH-2021-022-002
18770,2021-12-30,7425,10,1,Online,Przelew,6,5639.06,Zrealizowane,4,BATCH-2021-010-003
18771,2021-12-30,5960,1,1,Online,Karta,3,3879.03,Zrealizowane,1,BATCH-2021-001-006
18772,2021-12-30,8243,1,1,Online,Raty,3,3879.03,Zrealizowane,3,BATCH-2021-001-006
18773,2021-12-30,3111,1,2,Online,Raty,3,3879.03,Zwrócone,7,BATCH-2021-001-006
18774,2021-12-30,6311,18,2,Online,Raty,6,140.06,Zrealizowane,1,BATCH-2021-018-002
18775,2021-12-30,1723,1,1,Marketplace,BLIK,3,3879.03,Zrealizowane,3,BATCH-2021-001-006
18776,2021-12-30,4711,25,5,Online,Karta,6,751.06,Zrealizowane,4,BATCH-2021-025-002
18777,2021-12-30,3035,20,1,Marketplace,PayPal,6,121.26,Zrealizowane,3,BATCH-2021-020-003
18778,2021-12-30,7677,16,1,Marketplace,PayPal,6,939.06,Zrealizowane,4,BATCH-2021-016-004
18779,2021-12-30,333,17,1,Online,Karta,6,1221.06,Zwrócone,11,BATCH-2021-017-003
18781,2021-12-30,6069,22,1,Sklep,Raty,6,469.06,Zrealizowane,0,BATCH-2021-022-002
18782,2021-12-30,1384,16,1,Online,Przelew,6,939.06,Zrealizowane,1,BATCH-2021-016-004
18783,2021-12-30,9471,1,1,Online,BLIK,3,3879.03,Zrealizowane,4,BATCH-2021-001-006
18784,2021-12-30,7836,1,3,Sklep,Gotówka,3,3879.03,Zrealizowane,0,BATCH-2021-001-006
18785,2021-12-30,1008,7,1,Sklep,Gotówka,6,5169.06,Zwrócone,0,BATCH-2021-007-002
18786,2021-12-30,1687,25,1,Online,BLIK,6,751.06,Zrealizowane,3,BATCH-2021-025-002
18787,2021-12-30,333,22,1,Online,Przelew,6,469.06,Zrealizowane,4,BATCH-2021-022-002
18788,2021-12-30,2130,20,10,Online,Pobranie,8,118.68,Zrealizowane,5,BATCH-2021-020-003
18789,2021-12-30,1353,1,1,Online,Raty,3,3879.03,Zrealizowane,1,BATCH-2021-001-006
18790,2021-12-30,8051,15,2,Sklep,Karta,6,1503.06,Zrealizowane,0,BATCH-2021-015-003
18792,2021-12-30,9402,10,1,Online,Karta,6,5639.06,Zrealizowane,12,BATCH-2021-010-003
18793,2021-12-30,PL302-86-63-135,15,218,Opiekun,Przelew,13,1391.13,Zrealizowane,7,BATCH-2021-015-003
18794,2021-12-30,9848,17,1,Online,BLIK,6,1221.06,Zrealizowane,4,BATCH-2021-017-003
18795,2021-12-30,3954,1,1,Marketplace,BLIK,3,3879.03,Zrealizowane,4,BATCH-2021-001-006
18796,2021-12-30,3953,17,1,Marketplace,Przelew,6,1221.06,Zrealizowane,4,BATCH-2021-017-003
18797,2021-12-30,7735,1,2,Online,BLIK,3,3879.03,Zrealizowane,2,BATCH-2021-001-006
18798,2021-12-30,8420,24,1,Online,Karta,6,563.06,Zrealizowane,10,BATCH-2021-024-002
18799,2021-12-30,1765,13,1,Marketplace,Przelew,6,5263.06,Zrealizowane,3,BATCH-2021-013-003
18801,2021-12-30,7808,10,3,Marketplace,Pobranie,6,5639.06,Zrealizowane,4,BATCH-2021-010-003
18802,2021-12-30,7683,22,1,Online,Karta,6,469.06,Zrealizowane,4,BATCH-2021-022-002
18803,2021-12-30,5233,18,1,Marketplace,Karta,6,140.06,Zwrócone,2,BATCH-2021-018-002
18804,2021-12-30,424,26,1,Marketplace,Karta,6,1879.06,Anulowane,0,BATCH-2021-026-002
18805,2021-12-30,3463,25,1,Online,BLIK,6,751.06,Zrealizowane,1,BATCH-2021-025-002
18807,2021-12-30,PL250-60-80-061,13,120,Online,Raty,13,4871.13,Zrealizowane,3,BATCH-2021-013-003
18808,2021-12-30,6090,20,1,Online,BLIK,6,121.26,Zrealizowane,3,BATCH-2021-020-003
18809,2021-12-30,9948,21,5,Marketplace,Karta,6,234.06,Zrealizowane,4,BATCH-2021-021-003
18810,2021-12-30,5549,18,1,Sklep,Karta,6,140.06,Zrealizowane,0,BATCH-2021-018-002
18813,2021-12-30,5756,11,1,Sklep,Karta,6,3759.06,Zrealizowane,0,BATCH-2021-011-002
18814,2021-12-30,2710,1,1,Marketplace,Pobranie,3,3879.03,Zrealizowane,5,BATCH-2021-001-006
18815,2021-12-30,9675,20,1,Online,Raty,6,121.26,Zwrócone,4,BATCH-2021-020-003
18816,2021-12-30,7012,1,1,Sklep,Gotówka,3,3879.03,Zwrócone,0,BATCH-2021-001-006
18817,2021-12-30,3148,7,1,Online,BLIK,6,5169.06,Zrealizowane,2,BATCH-2021-007-002
18818,2021-12-30,9080,20,1,Marketplace,Karta,6,121.26,Zwrócone,2,BATCH-2021-020-003
18819,2021-12-30,8895,17,4,Online,BLIK,6,1221.06,Zrealizowane,2,BATCH-2021-017-003
18820,2021-12-30,4027,18,3,Sklep,Karta,6,140.06,Zrealizowane,0,BATCH-2021-018-002
18821,2021-12-30,8717,1,1,Sklep,Karta,3,3879.03,Zrealizowane,0,BATCH-2021-001-006
18823,2021-12-31,8316,1,1,Online,Raty,3,3879.03,Zrealizowane,1,BATCH-2021-001-006
18824,2021-12-31,3000,18,1,Marketplace,Karta,6,140.06,Zrealizowane,4,BATCH-2021-018-002
18825,2021-12-31,1852,19,2,Online,BLIK,6,46.06,Zrealizowane,2,BATCH-2021-019-002
18826,2021-12-31,2331,7,1,Sklep,Karta,6,5169.06,Zrealizowane,0,BATCH-2021-007-002
18827,2021-12-31,2611,9,2,Sklep,Gotówka,6,6579.06,Zrealizowane,0,BATCH-2021-009-002
18828,2021-12-31,8542,16,1,Sklep,Karta,6,939.06,Zrealizowane,0,BATCH-2021-016-004
18829,2021-12-31,9795,16,1,Marketplace,BLIK,6,939.06,Zrealizowane,3,BATCH-2021-016-004
18830,2021-12-31,1135,22,1,Sklep,Karta,6,469.06,Zrealizowane,0,BATCH-2021-022-002
18831,2021-12-31,1718,7,1,Sklep,Gotówka,6,5169.06,Zrealizowane,0,BATCH-2021-007-002
18832,2021-12-31,6114,19,1,Online,Raty,6,46.06,Zrealizowane,5,BATCH-2021-019-002
18833,2021-12-31,727,15,4,Marketplace,Pobranie,6,1503.06,Zrealizowane,4,BATCH-2021-015-003
18834,2021-12-31,2431,25,1,Marketplace,BLIK,6,751.06,Zrealizowane,3,BATCH-2021-025-002
18835,2021-12-31,4847,1,2,Online,Karta,3,3879.03,Zrealizowane,3,BATCH-2021-001-006
18836,2021-12-31,5912,11,1,Online,Karta,6,3759.06,Zrealizowane,1,BATCH-2021-011-002
18837,2021-12-31,113,21,2,Online,BLIK,6,234.06,Zwrócone,5,BATCH-2021-021-003
18838,2021-12-31,8693,1,1,Marketplace,Karta,3,3879.03,Zrealizowane,4,BATCH-2021-001-006
18839,2021-12-31,2841,15,1,Online,BLIK,6,1503.06,Zrealizowane,5,BATCH-2021-015-003
18840,2021-12-31,3934,25,1,Marketplace,Przelew,6,751.06,Zrealizowane,2,BATCH-2021-025-002
18841,2021-12-31,PL218-95-92-771,16,81,Sklep,Karta,10,899.1,Zrealizowane,0,BATCH-2021-016-004
18843,2021-12-31,4084,1,1,Sklep,Karta,3,3879.03,Zrealizowane,0,BATCH-2021-001-007
18844,2021-12-31,3738,9,1,Online,BLIK,6,6579.06,Zrealizowane,3,BATCH-2021-009-002
18845,2021-12-31,3886,13,1,Sklep,Karta,6,5263.06,Zwrócone,0,BATCH-2021-013-003
18846,2021-12-31,6822,16,12,Online,Przelew,8,919.08,Zrealizowane,1,BATCH-2021-016-004
18850,2021-12-31,4090,10,1,Online,Karta,6,5639.06,Zrealizowane,12,BATCH-2021-010-003
18851,2021-12-31,9827,15,1,Sklep,Gotówka,6,1503.06,Zrealizowane,0,BATCH-2021-015-003
18852,2021-12-31,6058,25,1,Marketplace,Pobranie,6,751.06,Zrealizowane,6,BATCH-2021-025-002
18854,2021-12-31,7563,21,1,Online,Raty,6,234.06,Zrealizowane,3,BATCH-2021-021-003
18855,2021-12-31,1954,17,3,Marketplace,PayPal,6,1221.06,Zwrócone,7,BATCH-2021-017-003
18857,2021-12-31,2523,20,1,Marketplace,BLIK,6,121.26,Zrealizowane,3,BATCH-2021-020-003
18858,2021-12-31,4246,1,1,Online,BLIK,3,3879.03,Zrealizowane,3,BATCH-2021-001-007
18859,2021-12-31,9182,1,1,Online,Karta,3,3879.03,Zrealizowane,3,BATCH-2021-001-007
18861,2021-12-31,5300,24,1,Online,BLIK,6,563.06,Zrealizowane,3,BATCH-2021-024-002
18863,2021-12-31,4291,1,1,Sklep,Karta,3,3879.03,Zrealizowane,0,BATCH-2021-001-007
18864,2021-12-31,7273,1,1,Online,Przelew,3,3879.03,Zwrócone,1,BATCH-2021-001-007
18865,2021-12-31,9790,18,1,Marketplace,Przelew,6,140.06,Zwrócone,3,BATCH-2021-018-002
18866,2021-12-31,3649,20,1,Marketplace,BLIK,6,121.26,Zrealizowane,3,BATCH-2021-020-003
18868,2021-12-31,2994,16,1,Marketplace,PayPal,6,939.06,Zrealizowane,6,BATCH-2021-016-004
18869,2021-12-31,6637,20,1,Marketplace,BLIK,6,121.26,Zrealizowane,4,BATCH-2021-020-003
18870,2021-12-31,2069,10,1,Sklep,Raty,6,5639.06,Zrealizowane,0,BATCH-2021-010-003
18871,2021-12-31,6513,24,1,Sklep,Gotówka,6,563.06,Zrealizowane,0,BATCH-2021-024-002
18872,2021-12-31,5880,15,1,Online,BLIK,6,1503.06,Zrealizowane,2,BATCH-2021-015-003
18874,2021-12-31,SK1502163759,17,41,Opiekun,Przelew,10,1169.1,Zrealizowane,9,BATCH-2021-017-003
18875,2021-12-31,3727,1,1,Online,Pobranie,3,3879.03,Zrealizowane,1,BATCH-2021-001-007
18876,2021-12-31,1301,1,1,Online,Karta,3,3879.03,Zrealizowane,2,BATCH-2021-001-007
18877,2021-12-31,2471,15,1,Sklep,Raty,6,1503.06,Zrealizowane,0,BATCH-2021-015-003
18878,2021-12-31,8383,1,1,Online,Przelew,3,3879.03,Zrealizowane,3,BATCH-2021-001-007
18879,2021-12-31,9931,20,1,Marketplace,Karta,6,121.26,Zwrócone,6,BATCH-2021-020-003
18880,2021-12-31,6266,13,3,Online,Pobranie,6,5263.06,Zrealizowane,3,BATCH-2021-013-003
18882,2021-12-31,3258,21,8,Online,Karta,8,229.08,Zrealizowane,2,BATCH-2021-021-003
18883,2021-12-31,3715,20,3,Online,Raty,6,121.26,Zrealizowane,4,BATCH-2021-020-003
18884,2021-12-31,1249,1,2,Sklep,BLIK,3,3879.03,Zrealizowane,0,BATCH-2021-001-007
18885,2021-12-31,1038,1,1,Online,Raty,3,3879.03,Zwrócone,2,BATCH-2021-001-007
18887,2021-12-31,4476,1,1,Sklep,Gotówka,3,3879.03,Zrealizowane,0,BATCH-2021-001-007
18889,2021-12-31,2923,11,1,Online,PayPal,6,3759.06,Zrealizowane,4,BATCH-2021-011-002
18890,2021-12-31,1017,1,1,Online,BLIK,3,3879.03,Zwrócone,5,BATCH-2021-001-007
18891,2021-12-31,8931,17,1,Online,BLIK,6,1221.06,Zrealizowane,2,BATCH-2021-017-003
18892,2021-12-31,2329,18,1,Sklep,Karta,6,140.06,Anulowane,0,BATCH-2021-018-002
18893,2021-12-31,8200,20,1,Online,BLIK,6,121.26,Zrealizowane,1,BATCH-2021-020-003
18894,2021-12-31,5180,11,4,Online,Raty,6,3759.06,Zrealizowane,1,BATCH-2021-011-002
18895,2021-12-31,4028,9,1,Online,BLIK,6,6579.06,Zrealizowane,3,BATCH-2021-009-002
18896,2021-12-31,5074,7,5,Online,Karta,6,5169.06,Zrealizowane,4,BATCH-2021-007-002
18897,2021-12-31,1620,11,1,Sklep,Gotówka,6,3759.06,Zrealizowane,0,BATCH-2021-011-002
18898,2021-12-31,3095,9,1,Sklep,Karta,6,6579.06,Zrealizowane,0,BATCH-2021-009-002
18900,2021-12-31,5960,11,1,Online,BLIK,6,3759.06,Zrealizowane,2,BATCH-2021-011-002
18901,2021-12-31,6884,18,1,Online,Karta,6,140.06,Zrealizowane,3,BATCH-2021-018-002
18902,2021-12-31,5815,18,1,Online,Raty,6,140.06,Zrealizowane,2,BATCH-2021-018-002
18903,2021-12-31,3859,1,1,Marketplace,Pobranie,3,3879.03,Zrealizowane,7,BATCH-2021-001-007
18904,2021-12-31,9665,11,1,Online,Karta,6,3759.06,Zwrócone,2,BATCH-2021-011-002
18906,2021-12-31,5377,1,8,Sklep,Karta,5,3799.05,Zrealizowane,0,BATCH-2021-001-007
18907,2021-12-31,8034,13,1,Marketplace,BLIK,6,5263.06,Zrealizowane,3,BATCH-2021-013-003
18908,2021-12-31,6227,17,1,Marketplace,Karta,6,1221.06,Zwrócone,4,BATCH-2021-017-003
18909,2022-01-02,9090,16,1,Marketplace,Pobranie,3,969.03,Zrealizowane,3,BATCH-2021-016-004
18910,2022-01-02,2716,19,1,Marketplace,PayPal,3,47.53,Zwrócone,4,BATCH-2021-019-002
18912,2022-01-02,5521,20,1,Sklep,Karta,3,125.13,Zrealizowane,0,BATCH-2021-020-003
18913,2022-01-02,6626,17,4,Sklep,BLIK,3,1260.03,Zrealizowane,0,BATCH-2021-017-003
18914,2022-01-02,6513,20,1,Marketplace,Pobranie,3,125.13,Zrealizowane,4,BATCH-2021-020-003
18915,2022-01-02,5211,15,1,Online,Karta,3,1551.03,Zrealizowane,4,BATCH-2021-015-003
18916,2022-01-02,6644,1,1,Sklep,Karta,0,3999.0,Zrealizowane,0,BATCH-2021-001-007
18918,2022-01-03,1442,18,1,Online,BLIK,3,144.53,Zrealizowane,1,BATCH-2021-018-002
18919,2022-01-03,485,16,1,Online,Pobranie,3,969.03,Zrealizowane,1,BATCH-2021-016-004
18920,2022-01-03,PL835-15-28-184,1,50,Sklep,Raty,4,3839.04,Zrealizowane,0,BATCH-2021-001-007
18921,2022-01-03,1810,1,1,Sklep,BLIK,0,3999.0,Zrealizowane,0,BATCH-2021-001-007
18923,2022-01-03,6719,7,1,Online,Karta,3,5334.03,Zrealizowane,3,BATCH-2021-007-002
18924,2022-01-03,2367,16,1,Sklep,Gotówka,3,969.03,Zrealizowane,0,BATCH-2021-016-004
18925,2022-01-03,1554,17,1,Online,Raty,3,1260.03,Zrealizowane,1,BATCH-2021-017-003
18926,2022-01-03,2946,24,1,Online,Raty,3,581.03,Zrealizowane,3,BATCH-2021-024-002
18927,2022-01-03,1462,24,1,Online,Pobranie,3,581.03,Zrealizowane,3,BATCH-2021-024-002
18928,2022-01-03,1678,11,1,Online,BLIK,3,3879.03,Zrealizowane,1,BATCH-2021-011-002
18929,2022-01-03,42,16,1,Marketplace,Karta,3,969.03,Zrealizowane,4,BATCH-2021-016-004
18930,2022-01-03,1018,19,1,Online,Przelew,3,47.53,Zrealizowane,1,BATCH-2021-019-002
18932,2022-01-03,4924,1,3,Online,BLIK,0,3999.0,Zrealizowane,2,BATCH-2021-001-007
18933,2022-01-03,480,24,2,Marketplace,Pobranie,3,581.03,Zrealizowane,3,BATCH-2021-024-002
18934,2022-01-03,8512,20,1,Online,Karta,3,125.13,Zrealizowane,3,BATCH-2021-020-003
18935,2022-01-03,6476,10,1,Online,Raty,3,5819.03,Zrealizowane,2,BATCH-2021-010-003
18936,2022-01-04,1748,7,1,Online,Karta,3,5334.03,Zrealizowane,2,BATCH-2021-007-002
18937,2022-01-04,447,15,4,Online,Pobranie,3,1551.03,Zrealizowane,3,BATCH-2021-015-003
18938,2022-01-04,2380,1,1,Online,BLIK,0,3999.0,Zrealizowane,1,BATCH-2021-001-007
18939,2022-01-04,4354,7,5,Online,Karta,3,5334.03,Zrealizowane,3,BATCH-2021-007-002
18943,2022-01-04,5475,24,1,Online,BLIK,3,581.03,Zrealizowane,2,BATCH-2021-024-002
18945,2022-01-04,4247,17,1,Online,Przelew,3,1260.03,Zrealizowane,7,BATCH-2021-017-003
18946,2022-01-04,8004,22,1,Online,Karta,3,484.03,Zrealizowane,5,BATCH-2021-022-002
18947,2022-01-04,9507,1,1,Online,BLIK,0,3999.0,Zrealizowane,2,BATCH-2021-001-007
18948,2022-01-04,1835,1,1,Online,Raty,0,3999.0,Zwrócone,10,BATCH-2021-001-007
18949,2022-01-04,7700,7,2,Marketplace,Pobranie,3,5334.03,Zrealizowane,2,BATCH-2021-007-002
18952,2022-01-05,6943,22,2,Online,Karta,3,484.03,Zrealizowane,4,BATCH-2021-022-002
18953,2022-01-05,7963,1,1,Marketplace,BLIK,0,3999.0,Zrealizowane,6,BATCH-2021-001-007
18954,2022-01-05,7553,11,1,Online,Karta,3,3879.03,Zrealizowane,4,BATCH-2021-011-002
18955,2022-01-05,PL055-37-37-743,1,157,Online,Przelew,7,3719.07,Zrealizowane,2,BATCH-2021-001-007
18956,2022-01-05,1473,10,1,Online,BLIK,3,5819.03,Zrealizowane,1,BATCH-2021-010-003
18958,2022-01-05,7434,20,2,Online,Raty,3,125.13,Zrealizowane,2,BATCH-2021-020-003
18959,2022-01-05,383,13,1,Online,Pobranie,3,5431.03,Zrealizowane,2,BATCH-2021-013-003
18962,2022-01-05,2872,19,1,Marketplace,PayPal,3,47.53,Zrealizowane,4,BATCH-2021-019-002
18964,2022-01-05,344,13,2,Marketplace,PayPal,3,5431.03,Zrealizowane,4,BATCH-2021-013-003
18968,2022-01-05,3246,21,1,Online,Karta,3,241.53,Zrealizowane,4,BATCH-2021-021-003
18969,2022-01-05,5776,1,1,Sklep,Karta,0,3999.0,Zrealizowane,0,BATCH-2021-001-007
18970,2022-01-05,1460,19,1,Marketplace,Karta,3,47.53,Zrealizowane,2,BATCH-2021-019-002
18972,2022-01-06,9424,16,14,Marketplace,BLIK,5,949.05,Zwrócone,4,BATCH-2021-016-004
18973,2022-01-06,4558,10,2,Sklep,Raty,3,5819.03,Zrealizowane,0,BATCH-2021-010-003
18975,2022-01-06,1078,1,1,Online,Karta,0,3999.0,Zrealizowane,3,BATCH-2021-001-007
18976,2022-01-06,8189,19,1,Online,BLIK,3,47.53,Zrealizowane,2,BATCH-2021-019-002
18979,2022-01-06,8332,24,1,Online,Pobranie,3,581.03,Zrealizowane,5,BATCH-2021-024-002
18980,2022-01-06,4004,1,1,Online,BLIK,0,3999.0,Zrealizowane,1,BATCH-2021-001-007
18981,2022-01-06,5162,7,1,Online,BLIK,3,5334.03,Zrealizowane,2,BATCH-2021-007-002
18982,2022-01-06,9523,1,1,Sklep,Gotówka,0,3999.0,Zrealizowane,0,BATCH-2021-001-007
18983,2022-01-06,1312,1,1,Online,BLIK,0,3999.0,Zrealizowane,4,BATCH-2021-001-007
18984,2022-01-06,4728,22,1,Online,Karta,3,484.03,Zrealizowane,5,BATCH-2021-022-002
18985,2022-01-06,7664,13,1,Online,Karta,3,5431.03,Zrealizowane,4,BATCH-2021-013-003
18989,2022-01-07,508,11,1,Online,Karta,3,3879.03,Zrealizowane,4,BATCH-2021-011-002
18990,2022-01-07,7634,10,1,Online,Przelew,3,5819.03,Zrealizowane,3,BATCH-2021-010-003
18991,2022-01-07,6749,10,1,Online,BLIK,3,5819.03,Zrealizowane,2,BATCH-2021-010-003
18992,2022-01-07,4021,1,2,Online,Przelew,0,3999.0,Zrealizowane,3,BATCH-2021-001-007
18995,2022-01-07,9022,16,1,Online,BLIK,3,969.03,Zrealizowane,6,BATCH-2021-016-004
18996,2022-01-07,5074,18,1,Online,BLIK,3,144.53,Zrealizowane,3,BATCH-2021-018-002
18997,2022-01-07,9091,25,1,Marketplace,Karta,3,775.03,Zrealizowane,5,BATCH-2021-025-002
18998,2022-01-07,894,1,1,Online,Karta,0,3999.0,Anulowane,0,BATCH-2021-001-007
19000,2022-01-07,4409,20,1,Online,BLIK,3,125.13,Zrealizowane,1,BATCH-2021-020-003
19001,2022-01-07,2730,1,1,Online,Przelew,0,3999.0,Zrealizowane,3,BATCH-2021-001-007
19002,2022-01-07,6531,17,3,Online,Przelew,3,1260.03,Zrealizowane,3,BATCH-2021-017-003
19003,2022-01-07,7836,24,1,Marketplace,BLIK,3,581.03,Zrealizowane,3,BATCH-2021-024-002
19005,2022-01-08,9473,1,8,Online,BLIK,2,3919.02,Zrealizowane,2,BATCH-2021-001-007
19006,2022-01-08,4895,26,1,Sklep,BLIK,3,1939.03,Zrealizowane,0,BATCH-2021-026-002
19007,2022-01-08,371,22,1,Sklep,Raty,3,484.03,Zrealizowane,0,BATCH-2021-022-002
19008,2022-01-08,4573,7,1,Online,Przelew,3,5334.03,Zrealizowane,4,BATCH-2021-007-002
19010,2022-01-08,7573,13,1,Sklep,Gotówka,3,5431.03,Zrealizowane,0,BATCH-2021-013-003
19014,2022-01-08,8147,20,2,Marketplace,Pobranie,3,125.13,Zwrócone,3,BATCH-2021-020-003
19017,2022-01-08,6958,18,1,Sklep,Karta,3,144.53,Anulowane,0,BATCH-2021-018-002
19018,2022-01-08,1153,1,2,Online,Karta,0,3999.0,Zrealizowane,2,BATCH-2021-001-007
19019,2022-01-08,386,17,3,Sklep,Gotówka,3,1260.03,Zrealizowane,0,BATCH-2021-017-003
19020,2022-01-08,1018,7,1,Sklep,Karta,3,5334.03,Zrealizowane,0,BATCH-2021-007-002
19023,2022-01-08,6808,1,2,Online,BLIK,0,3999.0,Zrealizowane,1,BATCH-2021-001-007
19024,2022-01-08,2324,18,1,Marketplace,Karta,3,144.53,Zrealizowane,5,BATCH-2021-018-002
19025,2022-01-08,9053,10,1,Sklep,Karta,3,5819.03,Zrealizowane,0,BATCH-2021-010-003
19027,2022-01-09,8876,1,1,Online,Przelew,0,3999.0,Zwrócone,4,BATCH-2021-001-007
19029,2022-01-09,224,10,2,Marketplace,BLIK,3,5819.03,Zrealizowane,7,BATCH-2021-010-003
19031,2022-01-09,1668,13,1,Online,Przelew,3,5431.03,Zrealizowane,2,BATCH-2021-013-003
19032,2022-01-09,7838,21,1,Online,BLIK,3,241.53,Zrealizowane,10,BATCH-2021-021-003
19033,2022-01-09,5191,18,1,Online,BLIK,3,144.53,Zrealizowane,3,BATCH-2021-018-002
19034,2022-01-09,3276,11,14,Online,BLIK,5,3799.05,Zrealizowane,6,BATCH-2021-011-002
19036,2022-01-10,9658,16,2,Online,BLIK,3,969.03,Zrealizowane,4,BATCH-2021-016-004
19038,2022-01-10,9618,1,2,Marketplace,Karta,0,3999.0,Zrealizowane,12,BATCH-2021-001-007
19039,2022-01-10,1705,21,3,Marketplace,Przelew,3,241.53,Zrealizowane,3,BATCH-2021-021-003
19040,2022-01-10,6421,7,2,Online,BLIK,3,5334.03,Zrealizowane,1,BATCH-2021-007-002
19041,2022-01-10,8238,9,2,Online,Przelew,3,6789.03,Zrealizowane,1,BATCH-2021-009-002
19042,2022-01-10,9866,17,1,Online,Karta,3,1260.03,Zrealizowane,4,BATCH-2021-017-003
19045,2022-01-10,3089,19,1,Online,Karta,3,47.53,Zrealizowane,1,BATCH-2021-019-002
19046,2022-01-10,3009,16,3,Online,BLIK,3,969.03,Zrealizowane,3,BATCH-2021-016-004
19047,2022-01-10,9865,1,1,Marketplace,PayPal,0,3999.0,Zrealizowane,5,BATCH-2021-001-007
19048,2022-01-10,7111,9,1,Sklep,Karta,3,6789.03,Zrealizowane,0,BATCH-2021-009-002
19049,2022-01-10,6098,26,2,Marketplace,Karta,3,1939.03,Zrealizowane,3,BATCH-2021-026-002
19050,2022-01-10,7981,21,3,Marketplace,Karta,3,241.53,Zrealizowane,2,BATCH-2021-021-003
19051,2022-01-10,5960,16,2,Online,BLIK,3,969.03,Zrealizowane,1,BATCH-2021-016-004
19052,2022-01-11,2398,1,1,Online,BLIK,0,3999.0,Zrealizowane,3,BATCH-2021-001-007
19054,2022-01-11,9861,17,1,Marketplace,Karta,3,1260.03,Zrealizowane,5,BATCH-2021-017-003
19055,2022-01-11,6752,25,1,Online,Karta,3,775.03,Zrealizowane,3,BATCH-2021-025-002
19056,2022-01-11,3115,11,1,Online,Raty,3,3879.03,Zrealizowane,2,BATCH-2021-011-002
19057,2022-01-11,8695,1,2,Online,Przelew,0,3999.0,Zrealizowane,7,BATCH-2021-001-007
19058,2022-01-11,9809,19,1,Marketplace,BLIK,3,47.53,Zrealizowane,3,BATCH-2021-019-002
19062,2022-01-11,4454,7,1,Online,Raty,3,5334.03,Zrealizowane,1,BATCH-2021-007-002
19063,2022-01-11,3639,26,2,Online,Karta,3,1939.03,Zrealizowane,4,BATCH-2021-026-002
19064,2022-01-11,8841,17,1,Sklep,Karta,3,1260.03,Zrealizowane,0,BATCH-2021-017-003
19065,2022-01-11,3600,25,1,Online,BLIK,3,775.03,Zrealizowane,3,BATCH-2021-025-002
19067,2022-01-11,2689,1,1,Online,Karta,0,3999.0,Zwrócone,5,BATCH-2021-001-007
19068,2022-01-11,7488,16,1,Online,Przelew,3,969.03,Zrealizowane,9,BATCH-2021-016-004
19069,2022-01-12,9499,22,4,Marketplace,BLIK,3,484.03,Zrealizowane,4,BATCH-2021-022-002
19070,2022-01-12,7621,1,1,Sklep,BLIK,0,3999.0,Zrealizowane,0,BATCH-2021-001-007
19071,2022-01-12,2022,13,1,Marketplace,Karta,3,5431.03,Zrealizowane,3,BATCH-2021-013-003
19072,2022-01-12,4540,1,1,Marketplace,PayPal,0,3999.0,Zrealizowane,3,BATCH-2021-001-007
19073,2022-01-12,5986,20,1,Online,Raty,3,125.13,Zrealizowane,2,BATCH-2021-020-003
19074,2022-01-12,9944,1,1,Online,Przelew,0,3999.0,Zrealizowane,4,BATCH-2021-001-007
19075,2022-01-12,5369,21,1,Marketplace,Karta,3,241.53,Anulowane,0,BATCH-2021-021-003
